city,so2,no2,spm,year,lat,lng,radius,avg,date,pop
Sivasagar,6.391089109,13.0990099,NA,2015,26.9826,94.6425,116.5840132,9.745049505,1/1/2015,50781
Silcher,6.805825243,16.78640777,NA,2010,24.8333,92.7789,116.5840132,11.79611651,1/1/2010,2.00E+05
Silcher,5.843783784,14.34054054,NA,2012,24.8333,92.7789,116.5840132,10.09216216,1/1/2012,2.00E+05
Silcher,7.235602094,16.91753927,NA,2013,24.8333,92.7789,116.5840132,12.07657068,1/1/2013,2.00E+05
Silcher,NA,NA,NA,2014,24.8333,92.7789,116.5840132,NA,1/1/2014,2.00E+05
Silcher,6.143617021,13.42553191,NA,2015,24.8333,92.7789,116.5840132,9.784574466,1/1/2015,2.00E+05
Tinsukia,6.330985915,13.53521127,NA,2010,27.48569,95.35949,116.5840132,9.933098593,1/1/2010,126389
Tinsukia,5.240104167,12.24322917,NA,2012,27.48569,95.35949,116.5840132,8.741666669,1/1/2012,126389
Tinsukia,6.34939759,13.70481928,NA,2013,27.48569,95.35949,116.5840132,10.02710844,1/1/2013,126389
Tinsukia,6.358024691,12.86419753,NA,2014,27.48569,95.35949,116.5840132,9.611111111,1/1/2014,126389
Tinsukia,7.320224719,14.91573034,NA,2015,27.48569,95.35949,116.5840132,11.11797753,1/1/2015,126389
Margherita,10.45360825,22.63917526,NA,2010,27.28482,95.66796,116.5840132,16.54639176,1/1/2010,26914
Margherita,6.286458333,14.4875,NA,2012,27.28482,95.66796,116.5840132,10.38697917,1/1/2012,26914
Margherita,7.327272727,14.87272727,NA,2013,27.28482,95.66796,116.5840132,11.1,1/1/2013,26914
Margherita,11.85882353,23.85882353,NA,2014,27.28482,95.66796,116.5840132,17.85882353,1/1/2014,26914
Margherita,7.516129032,15.02150538,NA,2015,27.28482,95.66796,116.5840132,11.26881721,1/1/2015,26914
Sindri,NA,36.725,306.75,1987,23.63996,86.50978,116.5840132,171.7375,1/1/1987,1239
Sindri,28.28333333,19.975,277,1988,23.63996,86.50978,116.5840132,108.4194444,1/1/1988,1239
Sindri,NA,30.79090909,293.1818182,1989,23.63996,86.50978,116.5840132,161.9863636,1/1/1989,1239
Sindri,25.94166667,42.69166667,316,1990,23.63996,86.50978,116.5840132,128.2111111,1/1/1990,1239
Sindri,37.85,46.65833333,317.8333333,1991,23.63996,86.50978,116.5840132,134.1138889,1/1/1991,1239
Sindri,32.76,40.5,244.8,1992,23.63996,86.50978,116.5840132,106.02,1/1/1992,1239
Sindri,30.21818182,52.29090909,NA,1993,23.63996,86.50978,116.5840132,41.25454546,1/1/1993,1239
Sindri,35.18181818,51.21818182,286.3636364,1994,23.63996,86.50978,116.5840132,124.2545455,1/1/1994,1239
Sindri,33.60909091,46.05454545,278.0909091,1995,23.63996,86.50978,116.5840132,119.2515152,1/1/1995,1239
Sindri,42.225,54.99166667,289.3333333,1996,23.63996,86.50978,116.5840132,128.85,1/1/1996,1239
Sindri,40.55,54.70833333,217.6666667,1997,23.63996,86.50978,116.5840132,104.3083333,1/1/1997,1239
Sindri,64.08333333,59.8,182.0833333,1998,23.63996,86.50978,116.5840132,101.9888889,1/1/1998,1239
Sindri,69.14166667,45.95833333,175.9166667,1999,23.63996,86.50978,116.5840132,97.00555557,1/1/1999,1239
Sindri,20.00909091,16.33636364,208.2727273,2000,23.63996,86.50978,116.5840132,81.53939395,1/1/2000,1239
Sindri,17.85833333,42.33333333,218.5833333,2001,23.63996,86.50978,116.5840132,92.92499999,1/1/2001,1239
Sindri,NA,NA,188.4444444,2002,23.63996,86.50978,116.5840132,188.4444444,1/1/2002,1239
Sindri,11.7025641,59.33820513,204.4102564,2004,23.63996,86.50978,116.5840132,91.81700854,1/1/2004,1239
Sindri,15.88860759,46.36202532,181.7341772,2005,23.63996,86.50978,116.5840132,81.32827004,1/1/2005,1239
Sindri,19.14666667,51.08,208.0666667,2006,23.63996,86.50978,116.5840132,92.76444446,1/1/2006,1239
Sindri,NA,NA,178.7419355,2007,23.63996,86.50978,116.5840132,178.7419355,1/1/2007,1239
Sindri,NA,NA,NA,2008,23.63996,86.50978,116.5840132,NA,1/1/2008,1239
Sindri,NA,NA,NA,2009,23.63996,86.50978,116.5840132,NA,1/1/2009,1239
Sindri,NA,NA,NA,2010,23.63996,86.50978,116.5840132,NA,1/1/2010,1239
Sindri,15.81967213,33.49180328,NA,2011,23.63996,86.50978,116.5840132,24.65573771,1/1/2011,1239
Sindri,NA,NA,NA,2012,23.63996,86.50978,116.5840132,NA,1/1/2012,1239
Sindri,NA,NA,NA,2013,23.63996,86.50978,116.5840132,NA,1/1/2013,1239
Sindri,NA,NA,NA,2014,23.63996,86.50978,116.5840132,NA,1/1/2014,1239
Sindri,12.31111111,36.97777778,NA,2015,23.63996,86.50978,116.5840132,24.64444445,1/1/2015,1239
Jharia,31.14285714,43.67142857,507.2857143,1987,23.74079,86.41456,116.5840132,194.0333333,1/1/1987,404
Jharia,39.16363636,28.62727273,546.9090909,1988,23.74079,86.41456,116.5840132,204.9,1/1/1988,404
Jharia,NA,31.55454545,443.0909091,1989,23.74079,86.41456,116.5840132,237.3227273,1/1/1989,404
Jharia,26.575,42.675,425.8333333,1990,23.74079,86.41456,116.5840132,165.0277778,1/1/1990,404
Jharia,41.7,50.86666667,415.5,1991,23.74079,86.41456,116.5840132,169.3555556,1/1/1991,404
Jharia,37.16,43.12,428.6,1992,23.74079,86.41456,116.5840132,169.6266667,1/1/1992,404
Jharia,36.66666667,52.86666667,NA,1993,23.74079,86.41456,116.5840132,44.76666667,1/1/1993,404
Jharia,41.925,58.49166667,375.1666667,1994,23.74079,86.41456,116.5840132,158.5277778,1/1/1994,404
Jharia,40,54.44545455,457.5454545,1995,23.74079,86.41456,116.5840132,183.9969697,1/1/1995,404
Jharia,41.2,51.73333333,518.1666667,1996,23.74079,86.41456,116.5840132,203.7,1/1/1996,404
Jharia,44.85833333,57.06666667,411.5833333,1997,23.74079,86.41456,116.5840132,171.1694444,1/1/1997,404
Jharia,73.65,54.29166667,452.1666667,1998,23.74079,86.41456,116.5840132,193.3694445,1/1/1998,404
Jharia,79.69166667,50.56666667,459.5,1999,23.74079,86.41456,116.5840132,196.5861111,1/1/1999,404
Jharia,22.06666667,17.61666667,364.8333333,2000,23.74079,86.41456,116.5840132,134.8388889,1/1/2000,404
Jharia,17.38333333,38.09166667,383.6666667,2001,23.74079,86.41456,116.5840132,146.3805556,1/1/2001,404
Jharia,NA,NA,286.5555556,2002,23.74079,86.41456,116.5840132,286.5555556,1/1/2002,404
Jharia,13.61604938,67.3762963,NA,2004,23.74079,86.41456,116.5840132,40.49617284,1/1/2004,404
Jharia,NA,NA,298.8947368,2005,23.74079,86.41456,116.5840132,298.8947368,1/1/2005,404
Jharia,20.25,55.47857143,263.9285714,2006,23.74079,86.41456,116.5840132,113.2190476,1/1/2006,404
Jharia,NA,NA,NA,2007,23.74079,86.41456,116.5840132,NA,1/1/2007,404
Jharia,NA,NA,NA,2008,23.74079,86.41456,116.5840132,NA,1/1/2008,404
Jharia,NA,NA,336.0769231,2009,23.74079,86.41456,116.5840132,336.0769231,1/1/2009,404
Jharia,NA,NA,302.3543662,2010,23.74079,86.41456,116.5840132,302.3543662,1/1/2010,404
Jharia,15.59615385,39.03846154,NA,2011,23.74079,86.41456,116.5840132,27.3173077,1/1/2011,404
Jharia,NA,NA,NA,2012,23.74079,86.41456,116.5840132,NA,1/1/2012,404
Jharia,NA,NA,NA,2013,23.74079,86.41456,116.5840132,NA,1/1/2013,404
Jharia,NA,NA,NA,2014,23.74079,86.41456,116.5840132,NA,1/1/2014,404
Jharia,13.24444444,38.08888889,NA,2015,23.74079,86.41456,116.5840132,25.66666667,1/1/2015,404
Dhanbad,NA,22.55714286,166.2857143,1987,23.80199,86.44324,116.5840132,94.42142858,1/1/1987,1161561
Dhanbad,21.30833333,17.775,277.75,1988,23.80199,86.44324,116.5840132,105.6111111,1/1/1988,1161561
Dhanbad,NA,25.26428571,251.2857143,1989,23.80199,86.44324,116.5840132,138.275,1/1/1989,1161561
Dhanbad,30.98333333,43.27083333,289.4583333,1990,23.80199,86.44324,116.5840132,121.2375,1/1/1990,1161561
Dhanbad,41.15416667,47.52916667,361.1666667,1991,23.80199,86.44324,116.5840132,149.95,1/1/1991,1161561
Dhanbad,33.56666667,40.26666667,342.4166667,1992,23.80199,86.44324,116.5840132,138.75,1/1/1992,1161561
Dhanbad,28.45454545,48.95454545,NA,1993,23.80199,86.44324,116.5840132,38.70454545,1/1/1993,1161561
Dhanbad,36.09166667,47.725,283.6666667,1994,23.80199,86.44324,116.5840132,122.4944445,1/1/1994,1161561
Dhanbad,31.12,39.35,275.6,1995,23.80199,86.44324,116.5840132,115.3566667,1/1/1995,1161561
Dhanbad,37.25,48.85833333,246.6666667,1996,23.80199,86.44324,116.5840132,110.925,1/1/1996,1161561
Dhanbad,37.61666667,46.99166667,183.1666667,1997,23.80199,86.44324,116.5840132,89.25833335,1/1/1997,1161561
Dhanbad,67.56666667,57.5,238.4166667,1998,23.80199,86.44324,116.5840132,121.1611111,1/1/1998,1161561
Dhanbad,85.53333333,53.70833333,235.6666667,1999,23.80199,86.44324,116.5840132,124.9694445,1/1/1999,1161561
Dhanbad,17.64166667,19.05833333,277.8333333,2000,23.80199,86.44324,116.5840132,104.8444444,1/1/2000,1161561
Dhanbad,17.42727273,36.94545455,270.0909091,2001,23.80199,86.44324,116.5840132,108.1545455,1/1/2001,1161561
Dhanbad,16.51428571,53.58571429,220.4285714,2002,23.80199,86.44324,116.5840132,96.84285713,1/1/2002,1161561
Dhanbad,11.73580247,57.60790123,216.0864198,2004,23.80199,86.44324,116.5840132,95.1433745,1/1/2004,1161561
Dhanbad,15.76129032,47.00860215,226.0860215,2005,23.80199,86.44324,116.5840132,96.28530466,1/1/2005,1161561
Dhanbad,20.9,55.95,222.3125,2006,23.80199,86.44324,116.5840132,99.72083333,1/1/2006,1161561
Dhanbad,NA,NA,NA,2007,23.80199,86.44324,116.5840132,NA,1/1/2007,1161561
Dhanbad,NA,NA,NA,2008,23.80199,86.44324,116.5840132,NA,1/1/2008,1161561
Dhanbad,NA,NA,NA,2009,23.80199,86.44324,116.5840132,NA,1/1/2009,1161561
Dhanbad,NA,NA,NA,2010,23.80199,86.44324,116.5840132,NA,1/1/2010,1161561
Dhanbad,15.84251969,34.86614173,NA,2011,23.80199,86.44324,116.5840132,25.35433071,1/1/2011,1161561
Dhanbad,NA,NA,NA,2012,23.80199,86.44324,116.5840132,NA,1/1/2012,1161561
Dhanbad,NA,NA,NA,2013,23.80199,86.44324,116.5840132,NA,1/1/2013,1161561
Dhanbad,NA,NA,NA,2014,23.80199,86.44324,116.5840132,NA,1/1/2014,1161561
Dhanbad,NA,NA,NA,2015,23.80199,86.44324,116.5840132,NA,1/1/2015,1161561
Jamshedpur,55.365,29.87,117.95,1990,22.802776,86.185448,116.5840132,67.72833333,1/1/1990,629659
Jamshedpur,NA,NA,98.7,1991,22.802776,86.185448,116.5840132,98.7,1/1/1991,629659
Jamshedpur,62.98,10.76,139.6,1996,22.802776,86.185448,116.5840132,71.11333333,1/1/1996,629659
Jamshedpur,40.45416667,50.4875,127.125,1997,22.802776,86.185448,116.5840132,72.68888889,1/1/1997,629659
Jamshedpur,37.5,48.36428571,182.0714286,1998,22.802776,86.185448,116.5840132,89.31190477,1/1/1998,629659
Jamshedpur,50.75,57.27272727,212.9090909,1999,22.802776,86.185448,116.5840132,106.9772727,1/1/1999,629659
Jamshedpur,49.65416667,49.3625,232,2000,22.802776,86.185448,116.5840132,110.3388889,1/1/2000,629659
Jamshedpur,43.86363636,52.19545455,262,2001,22.802776,86.185448,116.5840132,119.3530303,1/1/2001,629659
Jamshedpur,42.62083333,56.29166667,234.125,2002,22.802776,86.185448,116.5840132,111.0125,1/1/2002,629659
Jamshedpur,41.71428571,53.48979592,314.3316327,2004,22.802776,86.185448,116.5840132,136.5119048,1/1/2004,629659
Jamshedpur,39.7627027,52.45243243,345.3891892,2005,22.802776,86.185448,116.5840132,145.8681081,1/1/2005,629659
Jamshedpur,38.55813953,52.22790698,291.5116279,2006,22.802776,86.185448,116.5840132,127.4325581,1/1/2006,629659
Jamshedpur,38.12371134,51.74690722,NA,2007,22.802776,86.185448,116.5840132,44.93530928,1/1/2007,629659
Jamshedpur,37.07142857,50.52857143,NA,2008,22.802776,86.185448,116.5840132,43.8,1/1/2008,629659
Jamshedpur,36.26188119,49.30049505,363.8960396,2009,22.802776,86.185448,116.5840132,149.8194719,1/1/2009,629659
Jamshedpur,35.4,47.60555556,NA,2010,22.802776,86.185448,116.5840132,41.50277778,1/1/2010,629659
Jamshedpur,35.78089888,47.62359551,NA,2011,22.802776,86.185448,116.5840132,41.7022472,1/1/2011,629659
Jamshedpur,37.08510638,48.54787234,NA,2012,22.802776,86.185448,116.5840132,42.81648936,1/1/2012,629659
Jamshedpur,34.65986395,45.20408163,NA,2013,22.802776,86.185448,116.5840132,39.93197279,1/1/2013,629659
Jamshedpur,35.06451613,44.85483871,NA,2015,22.802776,86.185448,116.5840132,39.95967742,1/1/2015,629659
Patna,12.37272727,17.92727273,230.9090909,1991,25.615379,85.101027,116.5840132,87.06969697,1/1/1991,1683200
Patna,19.93636364,29.66363636,118.9090909,1992,25.615379,85.101027,116.5840132,56.16969697,1/1/1992,1683200
Patna,11.26666667,16.675,NA,1993,25.615379,85.101027,116.5840132,13.97083334,1/1/1993,1683200
Patna,12.05833333,25.675,221.25,1994,25.615379,85.101027,116.5840132,86.32777778,1/1/1994,1683200
Patna,18.3375,22.925,368.1875,1995,25.615379,85.101027,116.5840132,136.4833333,1/1/1995,1683200
Patna,20.11666667,26.65,408.0555556,1996,25.615379,85.101027,116.5840132,151.6074074,1/1/1996,1683200
Patna,20.46086957,24.06956522,397.3043478,1997,25.615379,85.101027,116.5840132,147.2782609,1/1/1997,1683200
Patna,17.10833333,20.725,356.2916667,1998,25.615379,85.101027,116.5840132,131.375,1/1/1998,1683200
Patna,12.88636364,15.56818182,348.5454545,1999,25.615379,85.101027,116.5840132,125.6666667,1/1/1999,1683200
Patna,13.5,16.4375,334.75,2000,25.615379,85.101027,116.5840132,121.5625,1/1/2000,1683200
Patna,13.06666667,15.32083333,337.5833333,2001,25.615379,85.101027,116.5840132,121.9902778,1/1/2001,1683200
Patna,12.88333333,15.49166667,315.625,2002,25.615379,85.101027,116.5840132,114.6666667,1/1/2002,1683200
Patna,11.54271357,24.92964824,156.0050251,2004,25.615379,85.101027,116.5840132,64.15912897,1/1/2004,1683200
Patna,12.27910448,NA,266.9701493,2005,25.615379,85.101027,116.5840132,139.6246269,1/1/2005,1683200
Patna,NA,NA,NA,2006,25.615379,85.101027,116.5840132,NA,1/1/2006,1683200
Patna,NA,NA,294.8648649,2007,25.615379,85.101027,116.5840132,294.8648649,1/1/2007,1683200
Patna,NA,NA,300.7122302,2008,25.615379,85.101027,116.5840132,300.7122302,1/1/2008,1683200
Patna,NA,NA,NA,2009,25.615379,85.101027,116.5840132,NA,1/1/2009,1683200
Patna,NA,NA,NA,2010,25.615379,85.101027,116.5840132,NA,1/1/2010,1683200
Patna,NA,NA,NA,2011,25.615379,85.101027,116.5840132,NA,1/1/2011,1683200
Patna,NA,NA,NA,2012,25.615379,85.101027,116.5840132,NA,1/1/2012,1683200
Chandigarh,8.386666667,26.36666667,NA,1989,30.736292,76.788398,116.5840132,17.37666667,1/1/1989,960787
Chandigarh,6.829411765,11.35294118,225.1470588,1990,30.736292,76.788398,116.5840132,81.10980392,1/1/1990,960787
Chandigarh,NA,NA,260.173913,1991,30.736292,76.788398,116.5840132,260.173913,1/1/1991,960787
Chandigarh,NA,NA,415.4444444,1992,30.736292,76.788398,116.5840132,415.4444444,1/1/1992,960787
Chandigarh,13.31111111,33.18333333,NA,1993,30.736292,76.788398,116.5840132,23.24722222,1/1/1993,960787
Chandigarh,6.678571429,21.65357143,172.1785714,1994,30.736292,76.788398,116.5840132,66.83690475,1/1/1994,960787
Chandigarh,10.42307692,30.74615385,208.0769231,1995,30.736292,76.788398,116.5840132,83.08205129,1/1/1995,960787
Chandigarh,6.941666667,18.39583333,175.4583333,1996,30.736292,76.788398,116.5840132,66.93194443,1/1/1996,960787
Chandigarh,6.575,4.754166667,225.8333333,1997,30.736292,76.788398,116.5840132,79.05416666,1/1/1997,960787
Chandigarh,5.25,8.745833333,278.5,1998,30.736292,76.788398,116.5840132,97.49861111,1/1/1998,960787
Chandigarh,NA,NA,225.3333333,1999,30.736292,76.788398,116.5840132,225.3333333,1/1/1999,960787
Chandigarh,NA,NA,225.3333333,2000,30.736292,76.788398,116.5840132,225.3333333,1/1/2000,960787
Chandigarh,NA,NA,247.0833333,2001,30.736292,76.788398,116.5840132,247.0833333,1/1/2001,960787
Chandigarh,NA,NA,296.375,2002,30.736292,76.788398,116.5840132,296.375,1/1/2002,960787
Chandigarh,6.128113879,30.43772242,206.7686833,2004,30.736292,76.788398,116.5840132,81.11150653,1/1/2004,960787
Chandigarh,NA,NA,NA,2005,30.736292,76.788398,116.5840132,NA,1/1/2005,960787
Chandigarh,NA,NA,NA,2006,30.736292,76.788398,116.5840132,NA,1/1/2006,960787
Chandigarh,NA,NA,219.4626667,2007,30.736292,76.788398,116.5840132,219.4626667,1/1/2007,960787
Chandigarh,NA,NA,198.0732984,2008,30.736292,76.788398,116.5840132,198.0732984,1/1/2008,960787
Chandigarh,NA,NA,NA,2009,30.736292,76.788398,116.5840132,NA,1/1/2009,960787
Chandigarh,NA,15.69571046,NA,2010,30.736292,76.788398,116.5840132,15.69571046,1/1/2010,960787
Chandigarh,NA,NA,NA,2011,30.736292,76.788398,116.5840132,NA,1/1/2011,960787
Chandigarh,NA,NA,NA,2012,30.736292,76.788398,116.5840132,NA,1/1/2012,960787
Chandigarh,NA,NA,NA,2013,30.736292,76.788398,116.5840132,NA,1/1/2013,960787
Chandigarh,NA,NA,NA,2014,30.736292,76.788398,116.5840132,NA,1/1/2014,960787
Chandigarh,2,25.43068641,NA,2015,30.736292,76.788398,116.5840132,13.71534321,1/1/2015,960787
Korba,10.33571429,5.7,NA,1993,22.3458,82.69633,116.5840132,8.017857145,1/1/1993,363210
Korba,9.4,8.488888889,NA,1994,22.3458,82.69633,116.5840132,8.944444445,1/1/1994,363210
Korba,NA,NA,154.7894737,1997,22.3458,82.69633,116.5840132,154.7894737,1/1/1997,363210
Korba,NA,NA,140.8571429,1998,22.3458,82.69633,116.5840132,140.8571429,1/1/1998,363210
Korba,13.83,18.9,139.5,1999,22.3458,82.69633,116.5840132,57.41,1/1/1999,363210
Korba,13.49583333,18.62083333,82.375,2000,22.3458,82.69633,116.5840132,38.16388889,1/1/2000,363210
Korba,NA,NA,100.375,2001,22.3458,82.69633,116.5840132,100.375,1/1/2001,363210
Korba,NA,NA,111.0869565,2002,22.3458,82.69633,116.5840132,111.0869565,1/1/2002,363210
Korba,NA,NA,NA,2004,22.3458,82.69633,116.5840132,NA,1/1/2004,363210
Korba,12.91198502,20.38426966,181.588015,2005,22.3458,82.69633,116.5840132,71.62808989,1/1/2005,363210
Korba,13.20035211,20.83239437,NA,2006,22.3458,82.69633,116.5840132,17.01637324,1/1/2006,363210
Korba,NA,NA,NA,2007,22.3458,82.69633,116.5840132,NA,1/1/2007,363210
Korba,NA,NA,NA,2008,22.3458,82.69633,116.5840132,NA,1/1/2008,363210
Korba,NA,NA,NA,2009,22.3458,82.69633,116.5840132,NA,1/1/2009,363210
Korba,12.87412587,NA,NA,2010,22.3458,82.69633,116.5840132,12.87412587,1/1/2010,363210
Korba,12.49458484,20.30685921,NA,2011,22.3458,82.69633,116.5840132,16.40072203,1/1/2011,363210
Korba,11.93560606,NA,NA,2012,22.3458,82.69633,116.5840132,11.93560606,1/1/2012,363210
Korba,NA,NA,NA,2013,22.3458,82.69633,116.5840132,NA,1/1/2013,363210
Korba,12.44278607,19.07960199,NA,2014,22.3458,82.69633,116.5840132,15.76119403,1/1/2014,363210
Korba,11.8707483,18.23809524,NA,2015,22.3458,82.69633,116.5840132,15.05442177,1/1/2015,363210
Korba,12.53333333,6.716666667,198.3333333,1992,22.3458,82.69633,116.5840132,72.52777777,1/1/1992,363210
Korba,8.3,14.9,257,1995,22.3458,82.69633,116.5840132,93.4,1/1/1995,363210
Korba,NA,NA,321.5833333,1996,22.3458,82.69633,116.5840132,321.5833333,1/1/1996,363210
Bhilai Nagar,NA,25.59396985,224.1859296,2005,21.1938,81.3509,116.5840132,124.8899497,1/1/2005,625697
Bhilai Nagar,NA,25.1291498,206.8906883,2006,21.1938,81.3509,116.5840132,116.0099191,1/1/2006,625697
Bhilai Nagar,NA,NA,NA,2007,21.1938,81.3509,116.5840132,NA,1/1/2007,625697
Bhilai Nagar,NA,NA,NA,2008,21.1938,81.3509,116.5840132,NA,1/1/2008,625697
Bhilai Nagar,NA,NA,NA,2009,21.1938,81.3509,116.5840132,NA,1/1/2009,625697
Raipur,11.08831776,36.12850467,309.9906542,2005,21.233333,81.633333,116.5840132,119.0691589,1/1/2005,1010087
Raipur,NA,NA,252.5265306,2006,21.233333,81.633333,116.5840132,252.5265306,1/1/2006,1010087
Raipur,NA,NA,NA,2007,21.233333,81.633333,116.5840132,NA,1/1/2007,1010087
Raipur,NA,NA,NA,2008,21.233333,81.633333,116.5840132,NA,1/1/2008,1010087
Raipur,NA,NA,NA,2009,21.233333,81.633333,116.5840132,NA,1/1/2009,1010087
Raipur,NA,NA,NA,2010,21.233333,81.633333,116.5840132,NA,1/1/2010,1010087
Raipur,NA,NA,NA,2011,21.233333,81.633333,116.5840132,NA,1/1/2011,1010087
Raipur,12.73684211,36.89473684,NA,2012,21.233333,81.633333,116.5840132,24.81578948,1/1/2012,1010087
Raipur,NA,NA,NA,2013,21.233333,81.633333,116.5840132,NA,1/1/2013,1010087
Raipur,NA,NA,NA,2014,21.233333,81.633333,116.5840132,NA,1/1/2014,1010087
Raipur,NA,NA,NA,2015,21.233333,81.633333,116.5840132,NA,1/1/2015,1010087
Raipur,92.76666667,36.9,144.6666667,1992,21.233333,81.633333,116.5840132,91.44444446,1/1/1992,1010087
Raipur,NA,19.59375,NA,1993,21.233333,81.633333,116.5840132,19.59375,1/1/1993,1010087
Raipur,15.41666667,NA,NA,1994,21.233333,81.633333,116.5840132,15.41666667,1/1/1994,1010087
Raipur,18.2,26.85,412.5,1995,21.233333,81.633333,116.5840132,152.5166667,1/1/1995,1010087
Raipur,16.44583333,24.5375,243.5833333,1996,21.233333,81.633333,116.5840132,94.85555554,1/1/1996,1010087
Raipur,8.820833333,25.68333333,168.7916667,1997,21.233333,81.633333,116.5840132,67.76527779,1/1/1997,1010087
Raipur,9.341666667,32.48333333,260.7916667,1998,21.233333,81.633333,116.5840132,100.8722222,1/1/1998,1010087
Raipur,9.45,36.22,311.7,1999,21.233333,81.633333,116.5840132,119.1233333,1/1/1999,1010087
Raipur,10.425,37.45833333,152.875,2000,21.233333,81.633333,116.5840132,66.91944444,1/1/2000,1010087
Raipur,9.65,39.125,188.0416667,2001,21.233333,81.633333,116.5840132,78.9388889,1/1/2001,1010087
Raipur,8.620833333,36.41666667,303.25,2002,21.233333,81.633333,116.5840132,116.0958333,1/1/2002,1010087
Bhilai,NA,NA,NA,2010,21.209188,81.428497,116.5840132,NA,1/1/2010,1064000
Bhilai,8.874647887,22.39940141,NA,2011,21.209188,81.428497,116.5840132,15.63702465,1/1/2011,1064000
Bhilai,NA,NA,NA,2012,21.209188,81.428497,116.5840132,NA,1/1/2012,1064000
Bhilai,NA,NA,NA,2013,21.209188,81.428497,116.5840132,NA,1/1/2013,1064000
Bhilai,NA,NA,NA,2014,21.209188,81.428497,116.5840132,NA,1/1/2014,1064000
Bhilai,NA,22.55905512,NA,2015,21.209188,81.428497,116.5840132,22.55905512,1/1/2015,1064000
Bhilai,21.45217391,28.53913043,286.173913,1989,21.209188,81.428497,116.5840132,112.0550724,1/1/1989,1064000
Bhilai,NA,23.61,305.1,1990,21.209188,81.428497,116.5840132,164.355,1/1/1990,1064000
Bhilai,NA,28.85714286,239.8571429,1991,21.209188,81.428497,116.5840132,134.3571429,1/1/1991,1064000
Bhilai,NA,NA,144.16,1992,21.209188,81.428497,116.5840132,144.16,1/1/1992,1064000
Bhilai,NA,24.38181818,NA,1993,21.209188,81.428497,116.5840132,24.38181818,1/1/1993,1064000
